YEAR,GISJOIN,NAME,total,occupied,vacant,pct.vacant
2019,G4700630,Hamblen County,27169,24456,2713,0.09985645404689168
2019,G4700650,Hamilton County,161709,145213,16496,0.10201040140004576
2019,G4700670,Hancock County,3621,2742,879,0.2427506213753107
2019,G4700690,Hardeman County,10997,8891,2106,0.19150677457488405
2019,G4700710,Hardin County,14079,10137,3942,0.27999147666737695
2019,G4700730,Hawkins County,27290,23135,4155,0.1522535727372664
2019,G4700750,Haywood County,8420,7181,1239,0.14714964370546318
2019,G4700770,Henderson County,12997,10711,2286,0.1758867430945603
2019,G4700790,Henry County,17236,13394,3842,0.22290554653051753
2019,G4700810,Hickman County,10496,8636,1860,0.17721036585365854
2019,G4700830,Houston County,4224,2878,1346,0.31865530303030304
2019,G4700850,Humphreys County,8955,6763,2192,0.24477945281965383
2019,G4700870,Jackson County,5907,4566,1341,0.2270187912646013
2019,G4700890,Jefferson County,24200,20154,4046,0.1671900826446281
2019,G4700910,Johnson County,9002,6794,2208,0.24527882692734948
2019,G4700930,Knox County,205620,187319,18301,0.08900398793891645
2019,G4700950,Lake County,2607,2243,364,0.1396240889911776
2019,G4700970,Lauderdale County,11317,9675,1642,0.14509145533268533
2019,G4700990,Lawrence County,18260,15960,2300,0.12595837897042717
2019,G4701010,Lewis County,5548,4715,833,0.15014419610670512
2019,G4701030,Lincoln County,15545,13548,1997,0.12846574461241556
2019,G4701050,Loudon County,23083,20669,2414,0.10457912749642594
2019,G4701070,McMinn County,23418,20804,2614,0.11162353744982492
2019,G4701090,McNairy County,12060,10022,2038,0.16898839137645108
2019,G4701110,Macon County,10339,9170,1169,0.11306702775897089
2019,G4701130,Madison County,43124,37944,5180,0.12011872739078007
2019,G4701150,Marion County,13370,11477,1893,0.14158563949139866
2019,G4701170,Marshall County,13669,12324,1345,0.09839783451605823
2019,G4701190,Maury County,37677,34688,2989,0.07933221859489875
2019,G4701210,Meigs County,5888,4938,950,0.16134510869565216
2019,G4701230,Monroe County,21235,17987,3248,0.15295502707793737
2019,G4701250,Montgomery County,81153,72617,8536,0.10518403509420478
2019,G4701270,Moore County,3050,2592,458,0.1501639344262295
2019,G4701290,Morgan County,9041,7625,1416,0.15661984293772813
2019,G4701310,Obion County,14618,12717,1901,0.13004514981529622
2019,G4701330,Overton County,10366,9140,1226,0.11827127146440286
2019,G4701350,Perry County,4666,3073,1593,0.341405915130733
2019,G4701370,Pickett County,3508,2281,1227,0.34977194982896237
2019,G4701390,Polk County,8880,7383,1497,0.16858108108108108
2019,G4701410,Putnam County,34336,31424,2912,0.08480894687791239
2019,G4701430,Rhea County,14673,12177,2496,0.17010836229809856
2019,G4701450,Roane County,25657,20901,4756,0.18536851541489652
2019,G4701470,Robertson County,27315,25713,1602,0.058649093904448106
2019,G4701490,Rutherford County,118691,111676,7015,0.05910304909386559
2019,G4701510,Scott County,10018,8664,1354,0.135156717907766
2019,G4701530,Sequatchie County,6499,5528,971,0.14940760116941068
2019,G4701550,Sevier County,57424,37210,20214,0.3520130955697966
2019,G4701570,Shelby County,405184,351194,53990,0.13324810456483968
2019,G4701590,Smith County,8794,7603,1191,0.13543324994314304
2019,G4701610,Stewart County,6863,5178,1685,0.245519452134635
2019,G4701630,Sullivan County,75205,66511,8694,0.11560401569044611
2019,G4701650,Sumner County,71863,67089,4774,0.06643196081432726
2019,G4701670,Tipton County,23833,21452,2381,0.09990349515377837
2019,G4701690,Trousdale County,3610,3189,421,0.11662049861495845
2019,G4701710,Unicoi County,8903,7658,1245,0.13984050320116814
2019,G4701730,Union County,9381,7405,1976,0.2106385246775397
2019,G4701750,Van Buren County,2692,2141,551,0.20468053491827637
2019,G4701770,Warren County,17975,15727,2248,0.1250625869262865
2019,G4701790,Washington County,60423,53859,6564,0.1086341293878159
2019,G4701810,Wayne County,7349,5764,1585,0.2156756021227378
2019,G4701830,Weakley County,15615,13640,1975,0.12648094780659622
2019,G4701850,White County,11901,10048,1853,0.1557012015796992
2019,G4701870,Williamson County,81772,77855,3917,0.04790148216993592
2019,G4701890,Wilson County,53339,49664,3675,0.06889892948874182
2019,G4800010,Anderson County,20476,16677,3799,0.18553428403985153
2019,G4800030,Andrews County,6296,5573,723,0.11483481575603557
2019,G4800050,Angelina County,36922,31035,5887,0.1594442337901522
2019,G4800070,Aransas County,16165,9548,6617,0.4093411691927003
2019,G4800090,Archer County,4158,3452,706,0.1697931697931698
2019,G4800110,Armstrong County,921,694,227,0.24647122692725298
2019,G4800130,Atascosa County,18467,15546,2921,0.15817404017978015
2019,G4800150,Austin County,13278,11301,1977,0.14889290555806597
2019,G4800170,Bailey County,2515,2054,461,0.18330019880715706
2019,G4800190,Bandera County,11930,8399,3531,0.29597652975691535
2019,G4800210,Bastrop County,30035,25571,4464,0.1486266022973198
2019,G4800230,Baylor County,2645,1530,1115,0.4215500945179584
2019,G4800250,Bee County,10739,8269,2470,0.23000279355619704
2019,G4800270,Bell County,139978,122689,17289,0.12351226621326208
2019,G4800290,Bexar County,693478,636245,57233,0.08253037587349563
2019,G4800310,Blanco County,5808,4343,1465,0.25223829201101927
2019,G4800330,Borden County,405,227,178,0.43950617283950616
2019,G4800350,Bosque County,9767,7211,2556,0.2616975529845398
2019,G4800370,Bowie County,39827,34076,5751,0.14439952795842018
2019,G4800390,Brazoria County,136285,121523,14762,0.10831712954470411
2019,G4800410,Brazos County,89824,79412,10412,0.1159155682223014
2019,G4800430,Brewster County,5532,4088,1444,0.26102675343456255
2019,G4800450,Briscoe County,997,602,395,0.39618856569709127
2019,G4800470,Brooks County,3117,2120,997,0.3198588386268848
2019,G4800490,Brown County,18979,14409,4570,0.24079245481848358
2019,G4800510,Burleson County,9203,6810,2393,0.2600239052482886
2019,G4800530,Burnet County,22793,16743,6050,0.26543236958715394
2019,G4800550,Caldwell County,14889,13460,1429,0.09597689569480825
2019,G4800570,Calhoun County,12012,7582,4430,0.3687978687978688
2019,G4800590,Callahan County,6720,5367,1353,0.20133928571428572
2019,G4800610,Cameron County,151096,124605,26491,0.17532562079737385
2019,G4800630,Camp County,5795,4605,1190,0.20534943917169973
2019,G4800650,Carson County,2796,2288,508,0.18168812589413447
2019,G4800670,Cass County,14623,11934,2689,0.18388839499418724
2019,G4800690,Castro County,3194,2532,662,0.20726361928616155
2019,G4800710,Chambers County,15771,14069,1702,0.10791959926447277
2019,G4800730,Cherokee County,21287,18138,3149,0.1479306619063278
2019,G4800750,Childress County,2910,2407,503,0.17285223367697594
2019,G4800770,Clay County,5257,4105,1152,0.2191363895758037
2019,G4800790,Cochran County,1347,998,349,0.25909428359317
2019,G4800810,Coke County,2703,1644,1059,0.39178690344062156
2019,G4800830,Coleman County,5549,3423,2126,0.3831320958731303
2019,G4800850,Collin County,363158,341163,21995,0.06056592447364508
2019,G4800870,Collingsworth County,1489,1035,454,0.3049026192075218
2019,G4800890,Colorado County,10710,7450,3260,0.30438842203548083
2019,G4800910,Comal County,58181,51367,6814,0.11711727196163696
2019,G4800930,Comanche County,7384,5487,1897,0.2569068255687974
2019,G4800950,Concho County,1665,912,753,0.45225225225225224
2019,G4800970,Cooke County,16928,15351,1577,0.09315926275992438
2019,G4800990,Coryell County,26689,22322,4367,0.16362546367417288
2019,G4801010,Cottle County,1145,707,438,0.38253275109170304
2019,G4801030,Crane County,1681,1421,260,0.15466983938132065
2019,G4801050,Crockett County,1819,1354,465,0.2556349642660803
2019,G4801070,Crosby County,2914,2061,853,0.2927247769389156
2019,G4801090,Culberson County,968,580,388,0.40082644628099173
2019,G4801110,Dallam County,2955,2364,591,0.2
2019,G4801130,Dallas County,1013364,928341,85023,0.08390173718426942
2019,G4801150,Dawson County,5187,4322,865,0.1667630614999036
2019,G4801170,Deaf Smith County,7069,6145,924,0.13071155750459754
2019,G4801190,Delta County,2488,1999,489,0.19654340836012862
2019,G4801210,Denton County,308586,290229,18357,0.05948746864731388
2019,G4801230,DeWitt County,9252,7048,2204,0.2382187635105923
2019,G4801250,Dickens County,1357,845,512,0.37730287398673545
2019,G4801270,Dimmit County,4418,3148,1270,0.28746038931643275
2019,G4801290,Donley County,2153,1335,818,0.3799349744542499
2019,G4801310,Duval County,5581,3511,2070,0.3709012721734456
2019,G4801330,Eastland County,10386,6492,3894,0.37492778740612365
2019,G4801350,Ector County,58393,52530,5863,0.10040587056667752
2019,G4801370,Edwards County,1728,789,939,0.5434027777777778
2019,G4801390,Ellis County,61722,57307,4415,0.07153041055053304
2019,G4801410,El Paso County,296101,268310,27791,0.09385648815775698
2019,G4801430,Erath County,18181,13595,4586,0.25224135086078875
2019,G4801450,Falls County,7781,5199,2582,0.3318339545045624
2019,G4801470,Fannin County,14464,12453,2011,0.13903484513274336
2019,G4801490,Fayette County,13987,9135,4852,0.34689354400514766
2019,G4801510,Fisher County,2210,1601,609,0.2755656108597285
2019,G4801530,Floyd County,2972,2271,701,0.23586810228802155
2019,G4801550,Foard County,873,533,340,0.38946162657502864
2019,G4801570,Fort Bend County,251641,237883,13758,0.054673125603538375
2019,G4801590,Franklin County,5827,3965,1862,0.31954693667410333
2019,G4801610,Freestone County,9495,6758,2737,0.2882569773565034
2019,G4801630,Frio County,5993,4542,1451,0.24211580176873018
2019,G4801650,Gaines County,6501,5812,689,0.10598369481618213
2019,G4801670,Galveston County,146445,121438,25007,0.1707603537164123
2019,G4801690,Garza County,2044,1543,501,0.24510763209393346
2019,G4801710,Gillespie County,13184,10694,2490,0.18886529126213591
2019,G4801730,Glasscock County,522,403,119,0.22796934865900384
2019,G4801750,Goliad County,3771,2727,1044,0.27684964200477324
2019,G4801770,Gonzales County,8998,7364,1634,0.18159591020226717
2019,G4801790,Gray County,10030,7884,2146,0.2139581256231306
2019,G4801810,Grayson County,55971,48454,7517,0.13430169194761574
2019,G4801830,Gregg County,52069,45460,6609,0.12692773051143674
2019,G4801850,Grimes County,11325,9011,2314,0.20432671081677703
2019,G4801870,Guadalupe County,58406,54110,4296,0.07355408690887923
2019,G4801890,Hale County,13401,10933,2468,0.1841653607939706
2019,G4801910,Hall County,1916,1267,649,0.3387265135699374
2019,G4801930,Hamilton County,4542,2989,1553,0.3419198590929106
2019,G4801950,Hansford County,2349,1838,511,0.2175393784589187
2019,G4801970,Hardeman County,2344,1596,748,0.3191126279863481
2019,G4801990,Hardin County,24752,20626,4126,0.16669360051712992
2019,G4802010,Harris County,1768096,1605368,162728,0.09203572656688325
2019,G4802030,Harrison County,28693,23292,5401,0.18823406405743562
2019,G4802050,Hartley County,1939,1678,261,0.13460546673543064
2019,G4802070,Haskell County,3469,2146,1323,0.3813779187085615
2019,G4802090,Hays County,78715,73437,5278,0.06705202312138728
2019,G4802110,Hemphill County,1729,1298,431,0.24927703875072296
2019,G4802130,Henderson County,41246,30757,10489,0.25430344760704066
2019,G4802150,Hidalgo County,276307,238345,37962,0.13739065604563042
2019,G4802170,Hill County,16337,12992,3345,0.20474995409193855
2019,G4802190,Hockley County,9384,7997,1387,0.14780477408354648
2019,G4802210,Hood County,26396,22152,4244,0.16078193665706925
2019,G4802230,Hopkins County,15381,13424,1957,0.12723490020154737
2019,G4802250,Houston County,11764,8252,3512,0.29853791227473647
2019,G4802270,Howard County,13180,11064,2116,0.160546282245827
2019,G4802290,Hudspeth County,1579,978,601,0.3806206459784674
2019,G4802310,Hunt County,37798,33189,4609,0.12193766865971745
2019,G4802330,Hutchinson County,10643,6929,3714,0.3489617589025651
2019,G4802350,Irion County,909,682,227,0.24972497249724973
2019,G4802370,Jack County,4166,3168,998,0.23955832933269322
2019,G4802390,Jackson County,6729,4917,1812,0.2692822113241195
2019,G4802410,Jasper County,17280,12936,4344,0.2513888888888889
2019,G4802430,Jeff Davis County,1913,1054,859,0.4490329325666492
2019,G4802450,Jefferson County,108535,92988,15547,0.14324411480167687
2019,G4802470,Jim Hogg County,2468,1626,842,0.3411669367909238
2019,G4802490,Jim Wells County,16365,12987,3378,0.2064161319890009
2019,G4802510,Johnson County,62000,57310,4690,0.07564516129032257
2019,G4802530,Jones County,7337,5696,1641,0.22366089682431511
2019,G4802550,Karnes County,5995,4282,1713,0.28573811509591324
2019,G4802570,Kaufman County,41433,38015,3418,0.08249462988439167
2019,G4802590,Kendall County,16089,14253,1836,0.11411523401081484
2019,G4802610,Kenedy County,277,197,80,0.2888086642599278
2019,G4802630,Kent County,491,273,218,0.4439918533604888
2019,G4802650,Kerr County,24636,21403,3233,0.13123071927260918
2019,G4802670,Kimble County,3268,1783,1485,0.454406364749082
2019,G4802690,King County,124,77,47,0.3790322580645161
2019,G4802710,Kinney County,1995,1337,658,0.3298245614035088
2019,G4802730,Kleberg County,13283,10955,2328,0.17526161258751788
2019,G4802750,Knox County,2033,1375,658,0.323659616330546
2019,G4802770,Lamar County,22774,19793,2981,0.13089488012646
2019,G4802790,Lamb County,6074,4728,1346,0.22160026341784655
2019,G4802810,Lampasas County,9401,7807,1594,0.1695564301670035
2019,G4802830,La Salle County,3056,2269,787,0.25752617801047123
2019,G4802850,Lavaca County,10479,7826,2653,0.2531730126920508
2019,G4802870,Lee County,7763,6036,1727,0.222465541672034
2019,G4802890,Leon County,9791,6443,3348,0.3419466857317945
2019,G4802910,Liberty County,31362,26873,4489,0.1431350041451438
2019,G4802930,Limestone County,10731,8377,2354,0.21936445811201194
2019,G4802950,Lipscomb County,1480,1192,288,0.1945945945945946
2019,G4802970,Live Oak County,6264,3752,2512,0.40102171136653897
2019,G4802990,Llano County,15335,8678,6657,0.43410498858819696
2019,G4803010,Loving County,66,30,36,0.5454545454545454
2019,G4803030,Lubbock County,127070,113488,13582,0.10688596836389391
2019,G4803050,Lynn County,2677,2154,523,0.19536794919686215
2019,G4803070,McCulloch County,4333,3143,1190,0.27463651050080773
2019,G4803090,McLennan County,101142,90054,11088,0.10962804769531945
2019,G4803110,McMullen County,451,270,181,0.401330376940133
2019,G4803130,Madison County,5290,4269,1021,0.19300567107750471
2019,G4803150,Marion County,6413,4715,1698,0.26477467643848435
2019,G4803170,Martin County,1977,1694,283,0.14314618108244814
2019,G4803190,Mason County,2769,1696,1073,0.38750451426507765
2019,G4803210,Matagorda County,19554,13848,5706,0.2918073028536361
2019,G4803230,Maverick County,18387,16286,2101,0.11426551367814217
2019,G4803250,Medina County,18655,15682,2973,0.1593674618064862
2019,G4803270,Menard County,1851,1014,837,0.4521880064829822
2019,G4803290,Midland County,61301,56998,4303,0.07019461346470694
2019,G4803310,Milam County,11440,9228,2212,0.19335664335664335
2019,G4803330,Mills County,2882,1790,1092,0.3789035392088827
2019,G4803350,Mitchell County,4079,2382,1697,0.4160333415052709
2019,G4803370,Montague County,10269,7800,2469,0.2404323692667251
2019,G4803390,Montgomery County,216836,198649,18187,0.08387444889225036
2019,G4803410,Moore County,8067,6733,1334,0.16536506755919178
2019,G4803430,Morris County,6040,5117,923,0.15281456953642383
2019,G4803450,Motley County,778,489,289,0.37146529562982006
2019,G4803470,Nacogdoches County,28442,23757,4685,0.16472118697700583
2019,G4803490,Navarro County,20938,17338,3600,0.17193619256853568
2019,G4803510,Newton County,7359,5315,2044,0.277755129773067
2019,G4803530,Nolan County,7076,5407,1669,0.23586772187676652
2019,G4803550,Nueces County,149287,129451,19836,0.1328715829241662
2019,G4803570,Ochiltree County,4113,3483,630,0.15317286652078774
2019,G4803590,Oldham County,757,594,163,0.21532364597093792
2019,G4803610,Orange County,37404,31694,5710,0.15265746978932734
2019,G4803630,Palo Pinto County,15504,10255,5249,0.3385577915376677
2019,G4803650,Panola County,11280,8637,2643,0.23430851063829788
2019,G4803670,Parker County,50045,44263,5782,0.11553601758417424
2019,G4803690,Parmer County,3805,3203,602,0.15821287779237844
2019,G4803710,Pecos County,5754,4656,1098,0.1908237747653806
2019,G4803730,Polk County,25670,18033,7637,0.297506817296455
2019,G4803750,Potter County,49951,44380,5571,0.11152929871273848
2019,G4803770,Presidio County,4121,2543,1578,0.38291676777481193
2019,G4803790,Rains County,5398,4330,1068,0.1978510559466469
2019,G4803810,Randall County,54705,49389,5316,0.09717576089936934
2019,G4803830,Reagan County,1280,1084,196,0.153125
2019,G4803850,Real County,2613,1126,1487,0.5690776884806735
2019,G4803870,Red River County,6951,4963,1988,0.28600201409869086
2019,G4803890,Reeves County,4641,3518,1123,0.24197371256194786
2019,G4803910,Refugio County,3732,2547,1185,0.317524115755627
2019,G4803930,Roberts County,426,301,125,0.2934272300469484
2019,G4803950,Robertson County,8855,6444,2411,0.2722755505364201
2019,G4803970,Rockwall County,34268,33032,1236,0.03606863546165519
2019,G4803990,Runnels County,5249,3896,1353,0.25776338350161937
2019,G4804010,Rusk County,21715,18108,3607,0.16610637807966844
2019,G4804030,Sabine County,8306,4311,3995,0.4809776065494823
2019,G4804050,San Augustine County,5455,3451,2004,0.3673693858845096
2019,G4804070,San Jacinto County,13939,10043,3896,0.2795035511873162
2019,G4804090,San Patricio County,28226,22898,5328,0.1887621342025083
2019,G4804110,San Saba County,3191,2082,1109,0.3475399561266061
2019,G4804130,Schleicher County,1508,1075,433,0.28713527851458887
2019,G4804150,Scurry County,7217,5941,1276,0.1768047665234862
2019,G4804170,Shackelford County,1781,1317,464,0.2605277933745087
2019,G4804190,Shelby County,12290,9293,2997,0.24385679414157851
2019,G4804210,Sherman County,1416,1019,397,0.2803672316384181
2019,G4804230,Smith County,90418,77678,12740,0.14090114800150413
2019,G4804250,Somervell County,3844,3123,721,0.18756503642039543
2019,G4804270,Starr County,19796,16188,3608,0.18225904223075368
2019,G4804290,Stephens County,4958,3247,1711,0.34509883017345705
2019,G4804310,Sterling County,592,458,134,0.22635135135135134
2019,G4804330,Stonewall County,930,580,350,0.3763440860215054
2019,G4804350,Sutton County,2026,1412,614,0.30306021717670284
2019,G4804370,Swisher County,3196,2505,691,0.21620775969962452
2019,G4804390,Tarrant County,767808,708252,59556,0.07756626656664166
2019,G4804410,Taylor County,57456,49868,7588,0.13206627680311891
2019,G4804430,Terrell County,785,418,367,0.467515923566879
2019,G4804450,Terry County,4857,4061,796,0.16388717315215154
2019,G4804470,Throckmorton County,1028,668,360,0.35019455252918286
2019,G4804490,Titus County,12408,10893,1515,0.12209864603481625
2019,G4804510,Tom Green County,48598,43314,5284,0.10872875426972303
2019,G4804530,Travis County,514410,472361,42049,0.08174219008184133
2019,G4804550,Trinity County,9011,6030,2981,0.33081788924647654
2019,G4804570,Tyler County,10868,7100,3768,0.34670592565329406
2019,G4804590,Upshur County,17055,14108,2947,0.17279390208150103
2019,G4804610,Upton County,1686,1332,354,0.2099644128113879
2019,G4804630,Uvalde County,11160,8841,2319,0.20779569892473118
2019,G4804650,Val Verde County,19138,15779,3359,0.1755146828299718
2019,G4804670,Van Zandt County,23421,20156,3265,0.13940480765125315
2019,G4804690,Victoria County,37149,32255,4894,0.13173975073353253
2019,G4804710,Walker County,26164,21963,4201,0.16056413392447638
2019,G4804730,Waller County,17020,15171,1849,0.10863689776733255
2019,G4804750,Ward County,4830,3978,852,0.1763975155279503
2019,G4804770,Washington County,16206,12625,3581,0.22096754288535111
2019,G4804790,Webb County,83041,74789,8252,0.0993725990775641
2019,G4804810,Wharton County,17633,15199,2434,0.13803663585322973
2019,G4804830,Wheeler County,2721,2183,538,0.19772142594634326
2019,G4804850,Wichita County,56057,48356,7701,0.13737802593788465
2019,G4804870,Wilbarger County,6240,5180,1060,0.16987179487179488
2019,G4804890,Willacy County,7323,5782,1541,0.21043288269834767
2019,G4804910,Williamson County,192488,180160,12328,0.06404555089148414
2019,G4804930,Wilson County,17564,15733,1831,0.10424732407196538
2019,G4804950,Winkler County,3044,2619,425,0.13961892247043364
2019,G4804970,Wise County,24796,22369,2427,0.09787869011130827
2019,G4804990,Wood County,21264,16510,4754,0.22357035364936043
2019,G4805010,Yoakum County,3037,2617,420,0.1382943694435298
2019,G4805030,Young County,8720,7307,1413,0.16204128440366972
2019,G4805050,Zapata County,6454,4503,1951,0.30229315153393244
2019,G4805070,Zavala County,4385,3571,814,0.18563283922462942
2019,G4900010,Beaver County,3023,2282,741,0.24512074098577571
2019,G4900030,Box Elder County,18862,17569,1293,0.06855052486480755
2019,G4900050,Cache County,41388,38393,2995,0.07236397023291775
2019,G4900070,Carbon County,9828,7829,1999,0.2033984533984534
2019,G4900090,Daggett County,1276,163,1113,0.872257053291536
2019,G4900110,Davis County,108847,104551,4296,0.0394682444164745
2019,G4900130,Duchesne County,10282,6868,3414,0.33203656876094145
2019,G4900150,Emery County,4598,3665,933,0.20291431056981296
2019,G4900170,Garfield County,3913,1760,2153,0.5502172246358293
2019,G4900190,Grand County,5440,4191,1249,0.2295955882352941
2019,G4900210,Iron County,21231,17015,4216,0.1985775516932787
2019,G4900230,Juab County,3758,3464,294,0.07823310271420969
2019,G4900250,Kane County,6027,2643,3384,0.5614733698357391
2019,G4900270,Millard County,5084,4337,747,0.1469315499606609
2019,G4900290,Morgan County,3574,3365,209,0.05847789591494124
2019,G4900310,Piute County,950,532,418,0.44
2019,G4900330,Rich County,3034,635,2399,0.7907053394858273
2019,G4900350,Salt Lake County,397080,374820,22260,0.05605923239649441
2019,G4900370,San Juan County,5994,4311,1683,0.2807807807807808
2019,G4900390,Sanpete County,10770,8643,2127,0.19749303621169917
2019,G4900410,Sevier County,8816,7364,1452,0.1647005444646098
2019,G4900430,Summit County,28026,14220,13806,0.49261400128452154
2019,G4900450,Tooele County,21959,20478,1481,0.06744387267179744
2019,G4900470,Uintah County,13747,10569,3178,0.23117771150069105
2019,G4900490,Utah County,174162,165991,8171,0.046916089617712244
2019,G4900510,Wasatch County,13221,9879,3342,0.25277966870887225
2019,G4900530,Washington County,68789,57144,11645,0.1692857869717542
2019,G4900550,Wayne County,1677,1000,677,0.4036970781156828
2019,G4900570,Weber County,91756,83632,8124,0.08853916910065827
2019,G5000010,Addison County,17431,14584,2847,0.16332969995984167
2019,G5000030,Bennington County,21153,14581,6572,0.3106887911880112
2019,G5000050,Caledonia County,16380,12434,3946,0.2409035409035409
2019,G5000070,Chittenden County,69734,66160,3574,0.051251900077437115
2019,G5000090,Essex County,5167,2740,2427,0.46971163150764467
2019,G5000110,Franklin County,22562,18563,3999,0.17724492509529297
2019,G5000130,Grand Isle County,5290,2956,2334,0.4412098298676749
2019,G5000150,Lamoille County,13681,10546,3135,0.2291499159418171
2019,G5000170,Orange County,15417,12279,3138,0.20354154504767463
2019,G5000190,Orleans County,17545,11779,5766,0.3286406383585067
2019,G5000210,Rutland County,34411,25338,9073,0.26366568829734677
2019,G5000230,Washington County,30760,24828,5932,0.19284785435630689
2019,G5000250,Windham County,30586,18943,11643,0.38066435624141765
2019,G5000270,Windsor County,34882,24298,10584,0.3034229688664641
2019,G5100010,Accomack County,21273,13438,7835,0.3683072439242232
2019,G5100030,Albemarle County,45520,41496,4024,0.08840070298769771
2019,G5100050,Alleghany County,8027,6600,1427,0.1777750093434658
2019,G5100070,Amelia County,5591,4954,637,0.11393310677875157
2019,G5100090,Amherst County,14190,12160,2030,0.1430584918957012
2019,G5100110,Appomattox County,7314,6091,1223,0.16721356302980586
2019,G5100130,Arlington County,114779,107032,7747,0.06749492502983995
2019,G5100150,Augusta County,32541,29539,3002,0.09225285025045328
2019,G5100170,Bath County,3379,1801,1578,0.4670020716188221
2019,G5100190,Bedford County,36743,31317,5426,0.14767438695806004
2019,G5100210,Bland County,3325,2367,958,0.2881203007518797
2019,G5100230,Botetourt County,14884,13264,1620,0.10884170921795217
2019,G5100250,Brunswick County,8231,6037,2194,0.2665532742072652
2019,G5100270,Buchanan County,11579,8569,3010,0.25995336384834616
2019,G5100290,Buckingham County,7444,5826,1618,0.21735626007522837
2019,G5100310,Campbell County,25872,23071,2801,0.10826376004947434
2019,G5100330,Caroline County,12268,10946,1322,0.10776002608412129
2019,G5100350,Carroll County,16749,12357,4392,0.26222461042450296
2019,G5100360,Charles City County,3359,2896,463,0.13783864245311103
2019,G5100370,Charlotte County,6345,4661,1684,0.26540583136327817
2019,G5100410,Chesterfield County,130707,124971,5736,0.043884413229589844
2019,G5100430,Clarke County,6345,5612,733,0.11552403467297084
2019,G5100450,Craig County,2909,2297,612,0.21038157442420075
2019,G5100470,Culpeper County,18729,17071,1658,0.0885258155801164
2019,G5100490,Cumberland County,4723,3975,748,0.15837391488460725
2019,G5100510,Dickenson County,7577,5778,1799,0.23742906163389205
2019,G5100530,Dinwiddie County,11758,10401,1357,0.11541078414696376
2019,G5100570,Essex County,5855,4555,1300,0.2220324508966695
2019,G5100590,Fairfax County,413885,396501,17384,0.04200200538797009
2019,G5100610,Fauquier County,26894,24562,2332,0.08671079051089463
2019,G5100630,Floyd County,8048,6493,1555,0.19321570576540756
2019,G5100650,Fluvanna County,10948,9923,1025,0.09362440628425284
2019,G5100670,Franklin County,29898,22997,6901,0.2308181149240752
2019,G5100690,Frederick County,34161,31503,2658,0.07780802669711075
2019,G5100710,Giles County,8357,6910,1447,0.17314825894459734
2019,G5100730,Gloucester County,16571,14786,1785,0.10771830305956188
2019,G5100750,Goochland County,9290,8506,784,0.08439181916038752
2019,G5100770,Grayson County,9239,6498,2741,0.2966771295594761
2019,G5100790,Greene County,8291,7548,743,0.0896152454468701
2019,G5100810,Greensville County,4190,3647,543,0.1295942720763723
2019,G5100830,Halifax County,18212,14158,4054,0.2226004831978915
2019,G5100850,Hanover County,41357,38987,2370,0.057305897429697515
2019,G5100870,Henrico County,137141,128464,8677,0.06327064845669784
2019,G5100890,Henry County,26196,21218,4978,0.19002901206291037
2019,G5100910,Highland County,2006,1078,928,0.4626121635094716
2019,G5100930,Isle of Wight County,15678,14587,1091,0.06958795764765914
2019,G5100950,James City County,33284,28920,4364,0.13111404879221247
2019,G5100970,King and Queen County,3489,2707,782,0.22413298939524218
2019,G5100990,King George County,10078,9202,876,0.0869220083349871
2019,G5101010,King William County,6983,6078,905,0.129600458255764
2019,G5101030,Lancaster County,7625,5062,2563,0.3361311475409836
2019,G5101050,Lee County,11798,9149,2649,0.22452958128496356
2019,G5101070,Loudoun County,133063,128637,4426,0.03326243959628146
2019,G5101090,Louisa County,17438,13871,3567,0.20455327445808005
2019,G5101110,Lunenburg County,5995,4293,1702,0.28390325271059214
2019,G5101130,Madison County,6079,4949,1130,0.1858858364862642
2019,G5101150,Mathews County,5751,3920,1831,0.3183794122761259
2019,G5101170,Mecklenburg County,18983,12075,6908,0.36390454617289153
2019,G5101190,Middlesex County,7320,4603,2717,0.3711748633879781
2019,G5101210,Montgomery County,40264,35685,4579,0.11372441883568449
2019,G5101250,Nelson County,10175,6419,3756,0.36914004914004916
2019,G5101270,New Kent County,8480,7961,519,0.061202830188679246
2019,G5101310,Northampton County,7396,5148,2248,0.3039480800432666
2019,G5101330,Northumberland County,9277,5584,3693,0.3980812762746578
2019,G5101350,Nottoway County,6775,5446,1329,0.19616236162361625
2019,G5101370,Orange County,15142,13679,1463,0.09661867652886012
2019,G5101390,Page County,11747,9286,2461,0.20950029794841235
2019,G5101410,Patrick County,10224,7755,2469,0.2414906103286385
2019,G5101430,Pittsylvania County,31650,26267,5383,0.1700789889415482
2019,G5101450,Powhatan County,10893,10265,628,0.05765170292848618
2019,G5101470,Prince Edward County,9435,7185,2250,0.2384737678855326
2019,G5101490,Prince George County,12475,11507,968,0.07759519038076153
2019,G5101530,Prince William County,148874,142000,6874,0.04617327404382229
2019,G5101550,Pulaski County,17304,14533,2771,0.16013638465094776
2019,G5101570,Rappahannock County,3979,2913,1066,0.26790650917315906
2019,G5101590,Richmond County,3962,3069,893,0.2253912165572943
2019,G5101610,Roanoke County,40924,38222,2702,0.06602482650767276
2019,G5101630,Rockbridge County,11441,9248,2193,0.19167904903417535
2019,G5101650,Rockingham County,35504,30994,4510,0.12702794051374494
2019,G5101670,Russell County,13547,10812,2735,0.20188971728057872
